0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006794274293869887,0.006854168221010991,0.005662787264008251,0.008873161280762897,0.004705623375994411,0.0030433129843779943,0.004592935044629467,0.008146103425124526,0.007067347440683949,0.0024798597113559594,0.005771084937378807,0.007020209356014339,0.002395026201086955,0.02172822935122284,0.006200046485992229,0.0041465255717203905,0.012707526338150416,0.0026694445283289457,0.004603276356228391,0.004437905234476002,0.005170661292411854,0.004349114319428437,0.003924045240664884,0.0,0.012155105611324636,0.004206270511455846,0.0023192519914090755,0.005000317338119238,0.01040403300214259,0.006059014419114168,0.01696709898157051,0.007512118703592335,0.008940707200561117,0.010125489050009878,0.009435478318128528,0.005127189083255612,0.005985256062475658,0.008006977052178716,0.0066330760414564805,0.007877178475695712
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008146570145784416,0.010154028665391297,0.03714210124956067,0.06671840830340667,0.02571311676554177,0.038407024726193624,0.03151839072144671,0.04284169573157538,0.003514039891190954,0.004805731475089971,0.028574199021001022,0.03331802472533526,0.004411691712807845,0.017259726333163732,0.026217029671276162,0.007770307053633217,0.018932576421732017,0.009165224295918045,0.022828517133916492,0.031355319012658624,0.009010840978372436,0.029866842046534142,0.004540424437260709,0.005081451902731843,0.2243651788062385,0.02666974582989567,0.014578360664464936,0.0386603249146039,0.05588324465548443,0.0360548052383134,0.01242111206426184,0.04258828136422576,0.0355801520302118,0.07451495325194453,0.2261331037270036,0.02813368126677746,0.01909825868377731,0.04520418572333853,0.026483821972230724,0.0406620025718552
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0056448624961077465,0.00925525660802029,0.010078460028693122,0.03428990408646169,0.009032208002738554,0.009340006671794233,0.012705992725893785,0.016309108070640677,0.006801291327730306,0.008003226343762536,0.011956248038764718,0.013051429840480295,0.006848922698885851,0.0,0.005832823602241253,0.00853762160723757,0.010808332574612773,0.010207512031905336,0.002640292727551963,0.005288180848126928,0.00930604614981043,0.012010421030868267,0.009050627065245747,0.0,0.015538905442624727,0.00653305548376907,0.009029172873522529,0.017152452477956,0.018765687149301085,0.010398595738345107,0.020532145459795384,0.015694717222890505,0.01493898586064937,0.010631500281320604,0.03677856796226964,0.012542442826816292,0.007516385369510986,0.023153898180304104,0.014059873020030093,0.01326839089437033
0.013050282774010354,0.012106787442451845,0.012709011124920887,0.015707398060544605,0.014061098943266263,0.013678657295423134,0.01584894803715126,0.01358404348428035,0.0021365021617258573,0.0,0.07177451815582543,0.015918158892745178,0.0008268545661305355,0.0,0.000954818212473802,0.0008194760181767366,0.022036173233289196,0.009078063276146194,0.0,0.0028450526834620567,0.007819215239397756,0.010241772130898283,0.0008077704620696897,0.005081451902731844,0.24891798091047124,0.007595159767949121,0.004453833769812348,0.013026027767603737,0.021548595474868676,0.009784180092563006,0.030824235228300783,0.024084234029029955,0.021309345403136972,0.015763531276184628,0.010326801477239127,0.011868138590599039,0.36305744618812397,0.025398149301590754,0.016369416759762178,0.01432517645911264
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008747135748381128,0.007658909627213938,0.004217135025825108,0.006804950487325543,0.005778679754965344,0.0036651040336717435,0.006565310959700617,0.00700727821476091,0.008348565624341666,0.006433278706266375,0.004047660775469066,0.0056116592266656174,0.006905748136632945,0.0,0.015148273734987555,0.009860271938487136,0.013038760400288231,0.006068876882126265,0.013760144521247835,0.02960993618308433,0.0048748304943023405,0.0028036638045883236,0.009469563551673428,0.0,0.012325494498236262,0.002608895751016072,0.001536156605896712,0.009783408215993846,0.009301925967177759,0.004955857445068082,0.0029177756148334707,0.00664214459369272,0.004631830263574159,0.004357170093756434,0.007906614351036786,0.0025332253598550273,0.007240856742670151,0.0037362570282123684,0.004783993607436153,0.007229776988771811
0.02273275718044432,0.033452000808082506,0.15590942438312325,0.20307618193929616,0.09323308839614287,0.12622809787044445,0.12408963930051914,0.21233237344963446,0.003006770714051525,0.009089882382696788,0.02346606601616689,0.14164897539810561,0.006750274969317743,0.054876451754407654,0.003641031151718094,0.009945664804788533,0.046545774460275906,0.0204976018190417,0.00834056283224265,0.03846533726533594,0.03420689057688169,0.14254241034128756,0.0053244966229089065,0.005081451902731843,0.04506060075789189,0.0899500941881087,0.017271982198597872,0.13683180728043984,0.4430424342623008,0.11928099402435939,0.03314522711432724,0.18624677190310562,0.169924408192578,0.18621848722971024,0.06245970239075499,0.12929360675561205,0.01569256040785183,0.1982901234438555,0.11678181068363826,0.15573298581306735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002771235189633881,0.004173857190280961,0.004169291311629793,0.008337901420069311,0.004349958661708658,0.006488162881218062,0.004239411104559974,0.005306047700917139,0.00660383218873304,0.0026444078495921823,0.00786167200392338,0.004837803417354132,0.005704391175302923,0.0031642948041562583,0.003382965552731584,0.004206370542907054,0.007100065018495225,0.002666561262172536,0.001916162592485938,0.004233098701868439,0.0025429669954645656,0.005361952531078531,0.004378410278757517,0.0,0.009039269583911049,0.002874231341995331,0.001377412386519014,0.005196795144839137,0.006215205686138582,0.006264449189250438,0.006634799113894743,0.00882618669968131,0.004762361139614584,0.00801106872597133,0.014682919688614333,0.005376303674938387,0.011273978663725762,0.0012514008227205674,0.005992978166995544,0.00927175757007199
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01201835229646314,0.007472298400549219,0.019454796699972115,0.017218095713225617,0.013835435110053534,0.01481673339041597,0.013602776846003679,0.015203909612370368,0.0067363197073728506,0.006738507200048619,0.008441703089839615,0.013223649391758928,0.01454275479385009,0.017259726333163732,0.009134302772362348,0.013484939204231796,0.013848460004334005,0.005588346388638107,0.007373017819950866,0.015236896296693054,0.008854619517788402,0.017005852527568085,0.015869956599726336,0.029633079025774275,0.02901060304028819,0.011780328523573854,0.00975787499003718,0.023226106208609588,0.01646589774137848,0.013788099344893955,0.021194128605310145,0.009727470605268528,0.02573626454170554,0.022811401086110853,0.02884096314837548,0.01764355059294225,0.021191590382510006,0.014915314578508752,0.01663849199470694,0.016168088801194327
